Date,Traditional Portfolio,Bitcoin Portfolio,Ethereum Portfolio,Alpha Portfolio
2016-02-11,0.009749555644810988,0.009048718462604188,0.04511580371979993,0.033759780395349874
2016-02-12,0.0073463661959795755,0.00917070136449689,0.00020495708593748483,-0.004286071202268273
2016-02-16,-0.0037582283686105116,0.0023506899546557277,-0.02589804458167452,-0.016188004882044797
2016-02-17,0.010293178779195767,0.012809818158521426,-0.002290017941815881,-0.004779912696271012
2016-02-18,0.008382802228834032,0.009138791995223439,0.024769433874430015,0.021644427995165
2016-02-19,-0.002773619333211064,-0.0030110984938863995,0.005065481789276271,0.004230545899430391
2016-02-22,0.000506527630453418,0.004160784601678813,0.018673844953862883,0.019094652643885948
2016-02-23,-6.919163474455836e-05,-0.004209175261866216,-0.0008622261532278069,-0.0024403928961953254
2016-02-24,0.003509514844230849,0.004621420745183036,0.01525910565724793,0.011409731693076132
2016-02-25,0.007202097559720499,0.007013503390234377,0.004998924523293479,0.0026386344595621066
2016-02-26,-0.003938516818151927,-0.002106228370819274,-0.006898039889839247,-0.004129297338615018
2016-02-29,0.0015536904750285132,0.0025876971750501193,0.008318149836193924,0.008145146874345841
2016-03-01,0.007918060062177818,0.008232137581229381,0.029598220226623555,0.016632346236848478
2016-03-02,0.005472177459793287,0.002778197618017808,0.015942349966223436,0.010228386233736286
2016-03-03,0.00872553172803751,0.008317709777242688,0.018659122368117932,0.01185611172875667
2016-03-04,0.0005587649932229986,-0.0015432287837202521,0.012960163674846804,0.0064630509763071685
2016-03-07,0.0022359434023706327,0.0032131840624256116,-0.0058105633323394575,-0.0052641702740702555
2016-03-08,-0.006683611398373057,-0.007392235805213432,-0.004224236518306679,0.0014029209444766317
2016-03-09,-0.001171978659890877,-0.0006330065707070622,0.019978588172811042,0.014965674150470077
2016-03-10,0.006052545913124109,0.0073711073296607536,0.0018396562867742823,-0.002858785141985046
2016-03-11,0.0007347505273437024,0.0022808542296938626,-0.0007775873572127512,-0.002159512086210233
2016-03-14,-0.005408839554385547,-0.0070453063994944665,0.006559854088897833,0.007546022609255585
2016-03-15,-0.00045727733067227886,-0.00041527912186491985,0.0039667631065823045,0.0036004625693301226
2016-03-16,0.011577540982264134,0.011855290767465256,0.008052452193850547,0.002608996419478425
2016-03-17,0.0012636155970843276,0.002511908340525637,-0.009849758847188906,-0.008416722039256402
2016-03-18,-0.0014834685161525753,-0.004342184640096481,-0.0024622546436261273,-0.002456894817187543
2016-03-21,-0.0023208671020620627,-0.001177399453092476,0.005778846033541242,0.004555269219656673
2016-03-22,0.0010853138380849114,0.00206513911514582,-0.004058951284194479,-0.0022100004606444663
2016-03-23,-0.01157645169320658,-0.012363264014834318,-0.002223886410181008,0.005131611635994393
2016-03-24,-0.0011157861547477332,-0.0015759106915589573,-0.01069895807219794,-0.008256031580917787
2016-03-28,0.001185407833942459,0.0031059050773174506,0.005056465018054145,0.005010268373423963
2016-03-29,0.012152752540356849,0.010216425324473722,0.011956145001614172,0.006163279743008673
2016-03-30,-0.004091840032168787,-0.0038054032618577097,-0.0008535932301338093,-0.0028929702045715567
2016-03-31,0.0008539963531145445,0.0010922729086407458,-0.003965268060733228,-0.0017801532515433506
2016-04-01,0.0010344934816866713,0.0012872305688274909,0.0032727165600081377,0.002839832483143335
2016-04-04,-0.0043147553950950105,-0.0034536628903059753,-0.008628092962788903,-0.0051250154377194745
2016-04-05,0.0008165351257966917,0.0008198504214309126,-0.00623975795729521,-0.0020087956000488915
2016-04-06,0.0025440657140284096,0.0028673453185338203,0.005382060194083294,0.0014583811149552007
2016-04-07,0.0003730914675881939,-0.0004283910231557163,-0.006032693539555956,-0.0020525358817036713
2016-04-08,0.0002981804370453477,0.00017457373503627636,-0.0027355215156788185,-0.0046521887882551086
2016-04-11,0.00401219594736823,0.004738121386548344,-0.006837920824216204,-0.007201695405019673
2016-04-12,0.004383261849013904,0.005363791259086948,-0.00917686579325362,-0.009764229287934755
2016-04-13,0.0013763372246118342,0.0004431651684303703,0.008875963083561601,0.008915827600344265
2016-04-14,-0.005721901473982317,-0.005437271548012679,-0.001305011371088183,-0.00017999000460562327
2016-04-15,0.0025366665528030966,0.0034938183673180914,0.0004913952513386334,0.0023424658008134006
2016-04-18,0.0025757788024793117,0.002641656270101822,0.012525972739261305,0.0077377605406056095
2016-04-19,0.007402196371139304,0.009442310079736461,0.00427439894224424,0.0007050575451615762
2016-04-20,-0.0018427325052053083,-0.0002138851198966397,-0.004422245487752397,-0.003930593330483849
2016-04-21,-0.001415414219818656,0.0006443807454706631,-0.005471400117630776,-0.0041102440509500114
2016-04-22,-0.004978137809398432,-0.005945367167197391,-0.008591861562218394,-0.005701385293658784
2016-04-25,-6.13738715302847e-05,0.003812049583591648,-0.0031204872219539053,-0.0015871902062119423
2016-04-26,0.001963898893749988,0.0033436682658089193,0.00025085988654937035,-0.0012781100481187345
2016-04-27,0.0025787316209235083,-0.0024169420337352807,0.007081302051074112,0.0039492566795793415
2016-04-28,0.002895079579844667,0.003994970269259591,-0.004547525545889398,-0.004057097247961359
2016-04-29,0.0048487974415621195,0.006438990639716558,0.00905371467081555,0.006084554953651854
2016-05-02,0.0018032711807112523,0.00035650331345233845,0.03893331186286393,0.025288291255556233
2016-05-03,-0.004463250821847242,-0.003993144960757222,-0.01364287281412261,-0.005098194346864196
2016-05-04,-0.0048255392994650875,-0.006024398715344593,-0.004128119310355194,-0.0006983059201106647
2016-05-05,0.00010044473304003929,-0.00027504772030569893,0.00382430752913091,0.005989063567746452
2016-05-06,0.005311720344369847,0.008062243234352607,0.0005873416394037601,-0.00013009710425354316
2016-05-09,-0.007506826141663203,-0.007610966236529882,-0.008325726572838144,-0.0029995916958857464
2016-05-10,0.007389153752103462,0.005228821486150093,0.007997067298066152,0.003236896750744829
2016-05-11,-0.000874663803205644,-0.0005016309003857854,0.005872365335853747,0.00567719999354161
2016-05-12,-0.0030565818292618506,-0.0025490138782777285,-0.0023837435358179393,-0.0012688565685108387
2016-05-13,-0.0018070030105695966,-0.0023425409576787186,0.0019208790857572877,0.005339404621943362
2016-05-16,0.004776368878823478,0.004897686738438001,0.011554912226594194,0.005509443897558335
2016-05-17,-0.00321416576278023,-0.0033711449307503695,0.005910202539459975,0.005840071288415399
2016-05-18,-0.0072233824465340385,-0.006607645642257354,0.004355123834037778,0.0030807458244344757
2016-05-19,-0.002171833556456237,-0.00599681065947787,0.0064338397929529,0.004747715280359411
2016-05-20,0.002673700746482022,0.003527628823381934,-0.005053793132189056,-0.0038561067052485074
2016-05-23,-0.0017479140744839363,-0.001483256692121404,-0.003094166835307799,-0.001314615428176663
2016-05-24,-0.0004990897285750699,-4.4162570489336735e-05,-0.005872207597886947,-0.004545777484281898
2016-05-25,0.00199656730280342,0.003111581462621626,0.0006800450947620717,-0.0006934278275968718
2016-05-26,-0.0010598603049017164,-0.000382555363700754,-0.001987630076289837,0.0003320339286601714
2016-05-27,-0.0010334061262463612,0.0032846763678620935,-0.010271859885719482,-0.004486987435130298
2016-05-31,0.0008839402134668718,0.012804559218960078,0.025195091099669987,0.029664315972152876
2016-06-01,0.0004867062789637554,0.0016524736998342782,7.259119706053415e-05,0.000451495779452722
2016-06-02,0.0010030726288206115,0.0007862530850216931,-0.0012916208691736487,0.000874566210142036
2016-06-03,0.009518241072737023,0.015410647214888629,0.01039823805559883,0.010454225443309019
2016-06-06,0.0022381770574077422,0.005550092934100382,0.0033100340860892975,0.0019652844976381545
2016-06-07,0.0005280238864592223,-0.001082495687909113,0.004591687738765793,0.0029714486997852595
2016-06-08,0.007694672092226196,0.008430247668835867,0.006904953030929362,0.004837355130861316
2016-06-09,0.002134949496147376,0.00033376520397589995,0.0014073538045851987,0.00215851380990244
2016-06-10,-0.002614302251703315,-0.0026280518808093566,-0.0065253856656478535,-0.002167154148889355
2016-06-13,-0.0007977303393151057,0.021077453365803422,0.025661063771705718,0.036731320397375984
2016-06-14,-0.00029969397565699494,-0.0032308981700901354,0.006771805974370327,0.004388759434551245
2016-06-15,0.002291590946455019,0.0035676058228667376,-0.000584408513167034,0.00015088156295544496
2016-06-16,-0.0024903760970583005,0.007632206765607608,0.009460927270037202,0.016786223124973042
2016-06-17,0.00019057540542598037,-0.0015781354747738342,-0.024621648994293754,-0.023737902438576423
2016-06-20,-2.1078323366480325e-05,-0.000728021870871798,-0.022172157485062828,-0.022472005856177
2016-06-21,-0.006286985399214773,-0.01584782282435501,0.006117509487184171,-0.0003199585337009937
2016-06-22,-0.0006941120272014656,-0.011197572339627983,-0.0022071230940173157,-0.009102900261477583
2016-06-23,0.003224252079064049,0.008571286752700224,0.008335076279209819,0.0059815596048650764
2016-06-24,0.00402957972033733,0.008283175786610378,0.006456735681041461,0.018107164481392306
2016-06-27,-0.0049768728997121705,-0.008302886258352637,-0.009923443093515338,0.00039221520200912727
2016-06-28,0.004677721043519689,0.003461043031280375,-0.007580453528004284,-0.007955107642189065
2016-06-29,0.009540558957630963,0.009074471392327376,0.013751183599868044,0.004930634292077343
2016-06-30,0.009202772372738676,0.014052325673727183,0.007638299816708805,0.00885880436026337
2016-07-01,0.007532396775608907,0.007625535495296077,0.00508359996992549,0.004381733969826731
2016-07-05,0.0006031638840524047,-0.0011329227875433443,-0.013312425981089338,-0.007471804338430339
2016-07-06,0.005370519586497891,0.006346572161356434,0.004569447909325786,0.0030874527969750897
2016-07-07,-0.001678002989539024,-0.007243547198285683,-0.005799308873872234,-0.00750250221537943
2016-07-08,0.010202750768851555,0.013902875673327531,0.02256294936616068,0.019951246019105088
2016-07-11,-0.0023046465208841848,-0.00483632146297438,-0.010217016565602888,-0.01116770049488443
2016-07-12,-0.0038783465508973997,-0.0003808980343705585,-0.0024431237039264095,-0.0032341935669223136
2016-07-13,0.004086151809293193,0.0020936634237445962,0.003462585492794379,0.003108289505017123
2016-07-14,-0.0010942156452243505,0.00025726826672081113,0.00934998017646187,0.004357525699666439
2016-07-15,-0.0023798618961633432,-0.0014235474280565596,0.0015975706277260862,0.0011823892067108776
2016-07-18,0.0019170578438978457,0.003459637361782075,-0.00569990164589973,-0.004315340884017891
2016-07-19,0.0005627693798640588,-8.991864224538984e-06,0.005325844953256476,0.0063222503285479585
2016-07-20,-0.0038373554507746327,-0.004708265529665501,0.003514988824916365,0.002160782622399642
2016-07-21,0.004202766523240464,0.004103307239879339,0.005811553665095237,0.003418942927014116
2016-07-22,-0.0004136432647342982,-0.0029068415203706848,0.015155415501857884,0.012064285056019192
2016-07-25,-0.0042722367851394,-0.003609312665097253,-0.009776160311786986,-0.006707820701836447
2016-07-26,0.0019329432420411075,0.0015668286452650171,-0.011425802317635738,-0.009774821475307205
2016-07-27,0.006479936282761128,0.006307879742335887,0.014115228099340738,0.012591530094294921
2016-07-28,-0.0008307901813734532,-0.0004742744852525017,-0.0015745799063313305,-0.0019127011272179338
2016-07-29,0.004734555901975202,0.005242014790410443,0.0045617344125457706,0.0025318197513680475
2016-08-01,-0.00020820893975207472,-0.007390219749852656,-0.014152854335142896,-0.019593945393624888
2016-08-02,-0.000808070168228414,-0.009653132309035162,-0.01964262840482909,-0.026137414709351343
2016-08-03,-0.00015050758340445788,0.0030080237262448462,0.01670304840251744,0.016896702991846965
2016-08-04,0.0016910854681159383,0.003317906532069914,0.00848592620189177,0.010039083602696619
2016-08-05,-0.003351527342473565,-0.0036174546306820717,-0.004119284767583154,-0.004429873623300166
2016-08-08,-0.00043950066053446426,0.002141450894668884,0.002286094499911662,0.004738475249753093
2016-08-09,0.00230792173511325,0.0013798318310009993,0.010812946183474614,0.009716404302299485
2016-08-10,0.0005559470782326881,0.0013699670525493147,-0.0001876039250450545,0.00022298283487346543
2016-08-11,-0.0007849444726749758,-0.0009526031390583169,-0.004173518637278584,-0.005275110191809474
2016-08-12,-0.0009322629705957375,-0.0015453425195673942,-0.0005310747096101464,0.0015587787173563072
2016-08-15,0.002305170996190581,-0.000634863919517781,-0.0019319273084479232,-0.007158238122302685
2016-08-16,-0.0011801086764915369,0.0011904148638567926,-0.0013091219507307403,-0.001667082195707472
2016-08-17,0.0012968703930979042,0.000302579525843627,-0.0024392474139201207,-0.001407245033201776
2016-08-18,0.0028042014315835034,0.0032130430738439354,0.0030514858539858916,0.001206838633685711
2016-08-19,-0.004338854568444817,-0.004034500861528467,-0.004331745992610514,-0.0027547305507331743
2016-08-22,-0.00018973329391812617,0.0013155518277585543,0.0028459809739417754,0.005853746491617924
2016-08-23,0.0010083324925574955,0.0003752394786810997,0.00013215061632835257,-0.00024637876638005307
2016-08-24,-0.006988884199105605,-0.007557416856768174,-0.006954316090370416,-0.004121609262270529
2016-08-25,-0.0008927826098982518,-0.0011098254226501237,0.002219748105020381,0.0007355117204110195
2016-08-26,-0.001380993602117392,-0.0011849321148818537,-0.0020579591925514173,-0.0011320472967030705
2016-08-29,0.003929281159024112,0.0022990616348829485,0.0004968551367131258,0.002074542752316096
2016-08-30,-0.004793214425125431,-0.0042549843950837945,-0.002615042904664844,-0.0004437239270970273
2016-08-31,-0.0021658391602030645,-0.0025735027325723414,0.0017278147692694975,0.0020425361906388985
2016-09-01,0.0014294629422602846,0.001107193352171132,0.004420800741350273,0.001905153498751908
2016-09-02,0.006052934217263806,0.006905605748751142,0.007325104167242746,0.0028468312620337243
2016-09-06,0.008085787205035,0.01433800941449155,0.004774737284523068,0.005732771965386759
2016-09-07,-0.0013750730135444424,-0.0007401213431747378,-0.002621051208919867,-0.0011540740131708628
2016-09-08,-0.003852255010139116,-0.0013464898509201184,-0.005011287894568417,-0.0046344985155925686
2016-09-09,-0.015261438219728486,-0.015152461483656366,-0.011895888147054945,-0.009465808330130662
2016-09-12,0.006568679520661414,0.0043218014829746075,0.008736034504824053,0.0033786752006821777
2016-09-13,-0.010131220752248699,-0.009677901244945608,-0.009631792822912688,-0.006815380150940026
2016-09-14,0.0010979447851724889,0.0014170499729066366,0.0012179548451114687,0.0006661094101881893
2016-09-15,0.0021917445375933486,0.0018508650708409563,0.0025444810921926523,2.494305076854424e-06
2016-09-16,-0.004590934665685675,-0.005455157670353105,-0.0002412986003803908,0.004465990827668101
2016-09-19,0.000621629110412153,0.001296707260035457,0.0059684492525459605,0.0035557664068860332
2016-09-20,0.0006753199355562068,0.00025625773302457856,0.009818075352045198,0.008749903225723162
2016-09-21,0.011675081862408166,0.009623095723827413,0.0068719946099789495,0.002379056733344626
2016-09-22,0.004381298877705524,0.003951114037216263,0.00031035329908316576,0.0006248727856161896
2016-09-23,-0.0025205255183354865,-0.0013913462072641324,-0.001856972564848536,-0.0002609676378426839
2016-09-26,-0.00413555816412231,-0.0035017103123059167,-0.008176546766755066,-0.0035310104508129003
2016-09-27,0.000622460489148735,-0.0001212020668901359,0.0023336224051332625,0.0036837910190092803
2016-09-28,0.001104757540944634,0.0009809188110670886,0.0025656488471327956,0.001085456154319182
2016-09-29,-0.004814933014229495,-0.00483944425295284,-0.006516174832766453,-0.0030026327226568197
2016-09-30,0.0019200424236677116,0.0030760929474351827,0.003566836193989276,0.0004784187222266489
2016-10-03,-0.002323456212083536,-0.0018275395097705927,-0.0004998179178214323,-0.0002724211846508817
2016-10-04,-0.01682489382288932,-0.016748487878420072,-0.017737214065277597,-0.011809469114063125
2016-10-05,0.0013565872368145491,0.001962432436404482,-0.0002330676444427971,-0.0014112796166301032
2016-10-06,-0.0033643763484739304,-0.003278137941629211,-0.004752966555764848,-0.003232233550361656
2016-10-07,-0.0014861162228338722,-0.0007785022475192859,-0.0029036391954226693,-0.0015450096564186167
2016-10-11,-0.004173867897504662,-0.0004970876895962872,-0.01133636534453586,-0.0053081920862469096
2016-10-12,0.0014788024322341053,0.0005304600320349073,0.00254574770540148,0.0017919104122707575
2016-10-13,-0.0007106311609841487,-0.0005756260565322302,-0.0004217898994116175,7.664612192233354e-05
2016-10-14,-0.002418794398514313,-0.0014104841781696243,-0.002181869640462797,-0.003341693432833177
2016-10-17,-0.0004108430007387363,-0.0008487498559279436,-0.00010415486838069018,0.0012499007626739578
2016-10-18,0.005771900875883285,0.00541154413589402,0.010464913887394746,0.0074754409255596375
2016-10-19,0.0036516265636574066,0.0024593329171747284,-0.0008698222526959064,-0.0023937895906316034
2016-10-20,-0.001872844151634734,-0.0021019386303464892,-0.0015199127463082275,0.00037313479509385003
2016-10-21,0.0008002988627374586,0.0008443624344489421,0.0011633861731076278,0.0019395177412774545
2016-10-24,0.000999807948734871,0.004540390799374916,-0.0004626778531146682,0.0005708657409652742
2016-10-25,0.0015011646122788714,0.0019293634363960702,-0.003293001687915142,-0.001985944910455146
2016-10-26,-0.0036268267263628424,-9.279415318681487e-05,-0.0022092772252632286,-0.00038929345694614485
2016-10-27,-0.001017771759373476,0.0008707162559714156,-0.0008849618300305507,-0.0017661057798896529
2016-10-28,2.2493927635747286e-05,0.0006008256403960523,-0.0031988760033829556,-0.003955529775568828
2016-10-31,0.0015654254138088965,0.002849507886958036,0.00042402008565985974,0.002751206363252736
2016-11-01,-0.001503590390530207,0.0030803273018050414,-0.003141601031707198,-0.0010522831537644317
2016-11-02,2.0551480688180293e-05,0.0014687394867534567,-0.0001688566859329832,0.0013997448979622409
2016-11-03,-0.0006603175198737042,-0.00718989283300523,0.00029680319490192907,-0.006945526255611642
2016-11-04,0.00014051868965769267,0.0018492953580477645,0.002420960334812339,0.005482056291315249
2016-11-07,0.0037659950425018626,0.003810574306034353,0.0012835944425599651,-0.0006332021870617053
2016-11-08,0.00041989730131239406,0.0015371706943672733,0.0008122341711254809,0.0003829308639800555
2016-11-09,0.00324333663028396,0.006929194287848972,0.0033930786747410455,-0.006463726942885158
2016-11-10,-0.005299439913531529,-0.005778108253887815,-0.00593752142932088,-0.007140033938289014
2016-11-14,-0.012829739514299826,-0.014388567639090933,-0.0182214197716008,-0.012532831622538255
2016-11-15,0.007668112453351239,0.008316714580883101,0.009899495154702322,0.007823423563912664
2016-11-16,-0.0015736012603560835,0.0024436038863077433,-0.0036848264933742715,0.003354544764311637
2016-11-17,1.8349962170788156e-05,8.223072109896365e-05,-0.00016016279163016985,-0.0032971775148380915
2016-11-18,-0.004616668303403554,-0.00319924018016442,-0.009785614388230569,-0.005699144205583581
2016-11-21,0.005314515106623174,0.0036279655312784435,0.00679600236870308,0.0032166334312652947
2016-11-22,0.0008167315452624835,0.002474852585289256,0.0037994755301033138,0.0038787630135253093
2016-11-23,-0.007523431949632897,-0.008554778929292817,-0.008282904840770289,-0.004899377859519478
2016-11-25,-0.00043138359935170913,-0.000798259957998493,-0.0048885911753709715,-0.003944246149526134
2016-11-28,0.002169042337980226,0.0010926546054630508,-0.005323453967343527,-0.00393590469711551
2016-11-29,-0.0008756370888299004,-0.0009161785064047746,-0.007199654791909217,-0.005060719092793534
2016-11-30,-0.007094916867236939,-0.005196023852307086,-0.0015096047285104944,-0.0013665650986122043
2016-12-01,-0.00344391292327037,-0.0011031302384147622,-0.004161914687565449,-0.005279591017157705
2016-12-02,0.002634908061716612,0.005199543544145336,-0.005791170389580636,-0.002027618415238758
2016-12-05,0.0004972719189356433,-0.0016094843242312254,-0.01122734689423899,-0.012051190451345953
2016-12-06,0.0013263105616505065,0.0019173097928273152,0.016541352367259312,0.013792780139610534
2016-12-07,0.008274120768832499,0.008487646120123515,0.014489867171792015,0.011481099787033803
2016-12-08,0.0001237152344377434,0.000643016339405622,-0.0015068521076690546,-0.0025742344378444117
2016-12-09,-0.0015490605903223267,-0.0009170666342948721,0.0014438475155650996,-0.00043492339604735955
2016-12-12,0.0007411502128914116,0.0018915329792906,0.001850019648611101,0.0013818204933827
2016-12-13,0.002214551173363355,0.0020616240619415467,0.0008356007482108296,0.0012038686126292597
2016-12-14,-0.010072622343224293,-0.009875515561947613,-0.011865357376906539,-0.007817608175278832
2016-12-15,-0.0026114051186125645,-0.003852028544856756,-0.008702157750018947,-0.003284059899210223
2016-12-16,-0.001458382462685337,-0.0003797552897254917,-0.0008762348794024264,-0.0006804912049001697
2016-12-19,0.003717855075218735,0.00408239821578369,0.000359527714972785,0.0029594598030091034
2016-12-20,-0.0011945080844405155,1.1557388648508585e-05,-0.0008058708766300659,-0.0005191885852538024
2016-12-21,-0.0010786796592707649,0.003002387655163241,0.0021519355143714614,0.005603476188260263
2016-12-22,-0.0020137721589825073,0.001798932347610527,-0.005990053457656275,-0.0026920835357821062
2016-12-23,0.002059236762050515,0.008640635819383392,-0.0035259093187471557,0.001633367248966046
2016-12-27,0.0034192613292171993,0.004791649794955677,0.0036405284012632102,0.0019828274268208217
2016-12-28,-0.0025449495594948132,0.0015512671164987118,0.0018441275720129993,0.007526276291028421
2016-12-29,0.005039399567091218,0.004894693367535919,0.015303166095480348,0.010529165505173733
2016-12-30,-0.004359298135931772,-0.0055530223687531135,-0.005792749767718164,-0.004361140938072228
2017-01-03,0.007577889324329778,0.01555669937036981,0.026145684371412715,0.027224572372555687
2017-01-04,0.004331915428590627,0.015010019817926535,0.02008145475110512,0.022485975121521427
2017-01-05,0.006016995957647403,-0.006432153023668308,-0.003053937737697876,-0.010736936041819542
2017-01-06,-0.001274453727520614,-0.012131230997690836,-0.0011571973057597832,-0.009355300285962497
2017-01-09,0.0019020427425690105,0.0017121011071040695,0.002333993135221979,0.002857688162909053
2017-01-10,0.0017105136693038314,0.0022414166259079995,0.0038734690009750274,0.0029237935894117786
2017-01-11,0.002705985541370626,-0.011663308045082744,-0.005234696392559846,-0.014475878875645984
2017-01-12,-0.00013177566246759247,0.003671393960098346,0.001667375053656617,0.002499519561108114
2017-01-13,0.0018794203675302156,0.004580583232571977,0.001269994305713318,0.0006734891303787393
2017-01-17,0.004085481342866893,0.014170857404365656,0.009435777959330661,0.014668134639730478
2017-01-18,-0.0026200842007260256,-0.004626877479082148,-0.0030018382109040067,-0.005494259992068671
2017-01-19,-0.0024344536789882073,-0.0007957147953204678,-0.0005442229295822387,-0.00018516314739087123
2017-01-20,0.0025103854547230075,0.0023627759323636257,0.00476920182639069,0.0016425893220432047
2017-01-23,0.0014840936909974291,0.004175093649982121,0.003348952651190196,0.005815566696498033
2017-01-24,0.0011617597506252408,-0.0016659289140535385,-0.0003306733925887097,-0.004071793183164524
2017-01-25,0.00024418806893330394,0.0020231198817638684,0.0004480553105181691,-0.002573967070293344
2017-01-26,-0.0038883127811199622,-0.0024519887507245654,-0.004055645729480406,0.0005826980116949398
2017-01-27,0.0002824648485238002,0.00026321506162081405,-0.00046180352495324135,0.0008459560893199302
2017-01-30,-0.001609247843124689,-0.0013403316250126804,-0.0010873337241989356,-0.0013945196807169046
2017-01-31,0.0053912907886139345,0.01093617758140053,0.006979915019914973,0.008032203758586537
2017-02-01,-0.0013648507889506892,0.0009049401587777785,-0.0009709692895371269,-0.0009239355464781072
2017-02-02,0.0026361268734323763,0.004854714370723357,0.0033838199987420215,0.0037821901918243506
2017-02-03,0.004436842374215722,0.006237710063663892,0.007156348075970276,0.0057107544513633
2017-02-06,0.004836402440486587,0.005313923339180182,0.0069872000571129635,0.006272079638301101
2017-02-07,-0.00025108371532387433,0.0014409761626421823,0.0003116501463104494,0.004342222935875537
2017-02-08,0.003831070087991906,0.003303219208037067,0.002410831586515283,0.004419560044843773
2017-02-09,-0.0004718711729701565,-0.006540811519082846,-0.003570070507639023,-0.009451210580796293
2017-02-10,0.003075838929312175,0.00245616536056219,0.005266470073752316,0.0030656381399299095
2017-02-13,-7.77627809494809e-05,0.0001992693049900573,-8.312846518596656e-05,-0.00033551314111160516
2017-02-14,0.0022251284094858656,0.003846794278193633,0.018022078649661898,0.013443832457004957
2017-02-15,0.004124341905933921,0.00468068929185419,0.0035790488273807265,0.0006468923922809601
2017-02-16,0.001627458078969574,0.0037011171568816395,0.001596098335866958,0.002345010314075532
2017-02-17,-1.617824425821371e-05,0.0012600167592623055,-0.002327591254055039,0.0018045899255137799
2017-02-21,0.003336294657581029,0.009819380275571232,0.0031516371486816188,0.0065036439058094855
2017-02-22,0.00016305485785538256,0.00029139620158719076,-0.00044276494398427514,7.291292086416657e-05
2017-02-23,0.0038442272504767565,0.00824285843087047,0.007957476711816347,0.008620411025441425
2017-02-24,0.0037653326777600253,0.003786860171960327,0.002807669435215732,0.004456499715428599
2017-02-27,-0.001431995255274371,-0.0006208076735002344,0.016650795127819286,0.01271712470148977
2017-02-28,-0.0007996426921794309,-0.000980205829694969,0.0017522333610301977,0.002517462714193104
2017-03-01,0.005822452293102909,0.010032754203628725,0.01611724882179517,0.010272179549290631
2017-03-02,-0.008094611998458602,-0.0057888696942258846,0.0015650575070576323,0.004950029381742079
2017-03-03,-0.00011606559313913634,0.0019934710206980454,0.002329887430520783,0.0028516204757600815
2017-03-06,-0.004367639458518324,-0.00434750280651095,-0.0034241942448119066,-0.0026625636128851716
2017-03-07,-0.004782736599826592,-0.008587290033744355,-0.008372438147705353,-0.008530481136174824
2017-03-08,-0.0035582901708071323,-0.00942618743623913,-0.015260461583487817,-0.01634208312176597
2017-03-09,-0.001923815915614674,0.0019299596279781727,0.005209513617694083,0.004722192578889951
2017-03-10,0.0025065901465888716,-0.003413071680906066,0.01151121956202943,0.004222758882784526
2017-03-13,7.077471621749206e-05,0.01063807467713751,0.04822435295325059,0.044391969491078445
2017-03-14,-0.003676547686577791,-0.00341880811211841,-0.003858899922564185,0.0001448833822097128
