,BTC,ETH,SPY,TLT,GLD,USD,XLE,XLF
2017-05-02,1452.819946,77.263802,238.77000427246094,119.6500015258789,121.69999694824219,98.9800033569336,67.30999755859375,23.649999618530273
2017-05-03,1490.089966,79.71820100000001,238.47999572753906,117.9800033569336,121.77999877929688,99.20999908447266,67.5,23.84000015258789
2017-05-04,1537.670044,96.9814,238.75999450683594,116.79000091552734,121.18000030517578,98.76000213623047,66.26000213623047,23.8799991607666
2017-05-05,1555.449951,94.398499,239.6999969482422,117.01000213623047,121.29000091552734,98.6500015258789,67.30999755859375,23.84000015258789
2017-05-08,1723.3499760000002,91.42040300000001,239.66000366210938,116.75,120.62999725341797,99.1500015258789,67.79000091552734,23.81999969482422
2017-05-09,1755.359985,91.162903,239.44000244140625,116.05000305175781,120.62000274658203,99.58999633789062,67.2300033569336,23.729999542236328
2017-05-10,1787.130005,89.524902,239.8699951171875,116.04000091552734,120.4800033569336,99.66999816894531,68.12000274658203,23.809999465942383
2017-05-11,1848.569946,89.8797,239.3800048828125,116.5,120.4800033569336,99.62000274658203,67.9800033569336,23.65999984741211
2017-05-12,1724.2399899999998,88.655403,238.97999572753906,116.83000183105469,121.38999938964844,99.25,67.75,23.559999465942383
2017-05-15,1738.430054,92.414902,240.3000030517578,117.13999938964844,121.05999755859375,98.91000366210938,68.27999877929688,23.739999771118164
2017-05-16,1734.449951,89.438004,240.0800018310547,117.6500015258789,121.51000213623047,98.11000061035156,67.94000244140625,23.809999465942383
2017-05-17,1839.089966,89.86039699999999,235.82000732421875,119.79000091552734,123.27999877929688,97.41999816894531,67.2699966430664,23.059999465942383
2017-05-18,1888.6500239999998,96.90630300000001,236.77000427246094,118.80999755859375,123.41999816894531,97.87999725341797,67.25,23.149999618530273
2017-05-19,1987.709961,129.526993,238.30999755859375,119.4000015258789,123.70999908447266,97.1500015258789,68.08000183105469,23.350000381469727
2017-05-22,2173.399902,174.261002,239.52000427246094,119.9000015258789,123.37000274658203,96.9800033569336,67.93000030517578,23.40999984741211
2017-05-23,2320.419922,181.951996,240.0500030517578,119.13999938964844,122.54000091552734,97.3499984741211,68.08999633789062,23.59000015258789
2017-05-24,2443.639893,190.046005,240.61000061035156,119.61000061035156,123.2300033569336,97.23999786376953,67.7300033569336,23.579999923706055
2017-05-25,2304.97998,174.445999,241.75999450683594,119.4800033569336,123.2699966430664,97.25,66.5,23.6200008392334
2017-05-26,2202.419922,160.403,241.7100067138672,120.54000091552734,123.4800033569336,97.4000015258789,66.61000061035156,23.610000610351562
2017-05-30,2175.469971,231.910995,241.5,120.13999938964844,124.08999633789062,97.27999877929688,65.72000122070312,23.450000762939453
2017-05-31,2286.409912,230.669006,241.44000244140625,120.62000274658203,124.4000015258789,96.91999816894531,65.44000244140625,23.25
2017-06-01,2407.8798829999996,222.238998,243.36000061035156,120.72000122070312,124.1500015258789,97.19999694824219,65.8499984741211,23.540000915527344
2017-06-02,2488.550049,223.774994,244.1699981689453,121.61000061035156,125.62000274658203,96.72000122070312,65.08999633789062,23.450000762939453
2017-06-05,2686.810059,248.464005,243.99000549316406,121.7300033569336,124.83999633789062,96.80000305175781,65.20999908447266,23.489999771118164
2017-06-06,2863.199951,264.466003,243.2100067138672,123.0999984741211,125.5199966430664,96.63999938964844,65.9800033569336,23.389999389648438
